MainID,CrossStreetMainID,Street,from,to,District,StartTime,EndTime,Side,Miles,oneway,week1,week2,week3,week4,week5,EveryDay,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Yearround
2045,324,Oscar St,Terrace St,Parker St,10M,08:00:00.0000000,12:00:00.0000000,Odd,0.0515,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
2046,1342,Oscar St,Terrace St,Parker St,10M,08:00:00.0000000,12:00:00.0000000,Even,0.0515,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
2047,1728,Puritan Ave,Richfield St,Dead End,3,12:00:00.0000000,16:00:00.0000000,Odd,0.1631,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
2048,2820,Providence St,Arlington St,Berkeley St,1B,00:01:00.0000000,07:00:00.0000000,,0.1294,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2049,2738,Province St,School St,Bromfield St,1F,00:01:00.0000000,07:00:00.0000000,,0.0795,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
2050,2102,Prescott St,Main St,Washington St,1C,08:00:00.0000000,12:00:00.0000000,Odd,0.0890,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
2051,2466,Pompeii St,Massachusetts Ave,Allerton St,10R,12:00:00.0000000,16:00:00.0000000,Even,0.0992,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
2052,2817,Newbury St,Arlington St,Massachusetts Ave,1B,00:01:00.0000000,07:00:00.0000000,,0.9282,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2053,1088,Norfolk St,Talbot Ave,Crowell St,7,12:00:00.0000000,16:00:00.0000000,Even,0.7254,False,True,True,True,True,True,False,False,False,False,True,False,False,False,False
2054,1273,Percival St,Bowdoin St,Dead End,3,08:00:00.0000000,12:00:00.0000000,Even,0.2294,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
2055,1335,Oswald St,Calumet St,Hillside St,10M,12:00:00.0000000,16:00:00.0000000,Even,0.0623,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
2056,795,Perkins St,Brighton St,Somerville Town Line,1C,08:00:00.0000000,12:00:00.0000000,Odd,0.0561,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
2057,998,Peters St,East Sixth St,East Seventh St,5,09:00:00.0000000,13:00:00.0000000,Odd,0.0570,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
2058,1538,Perkins St,Brighton St,Somerville Town Line,1C,08:00:00.0000000,12:00:00.0000000,Even,0.0561,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
2059,1570,Perkins St,Centre St,South Huntington Ave,2,08:00:00.0000000,12:00:00.0000000,Even,0.1481,False,True,True,True,True,True,False,False,False,True,False,False,False,False,False
2060,985,Phillips St,Irving St,West Cedar St,1H,08:00:00.0000000,12:00:00.0000000,Even,0.1884,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
2061,59,Oswald St,Calumet St,Hillside St,10M,12:00:00.0000000,16:00:00.0000000,Odd,0.0623,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
2062,2731,Otis St,Devonshire St,Summer St,1F,00:01:00.0000000,07:00:00.0000000,,0.0907,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
2063,2058,Niles St,Parsons St,Dead End,4,12:00:00.0000000,16:00:00.0000000,Odd,0.0538,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
2064,1506,Otisfield St,Gaston St,Blue Hill Ave,10R,08:00:00.0000000,12:00:00.0000000,Even,0.0955,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
2065,1248,Otisfield St,Gaston St,Blue Hill Ave,10R,08:00:00.0000000,12:00:00.0000000,Odd,0.0955,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
2066,1044,Outlook Rd,Ormond St,Hillsboro Rd,7,08:00:00.0000000,12:00:00.0000000,Odd,0.1466,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
2067,1547,Outlook Rd,Ormond St,Hillsboro Rd,7,08:00:00.0000000,12:00:00.0000000,Even,0.1466,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
2068,891,Overland St,Brookline Ave,Dead End,10F,12:00:00.0000000,16:00:00.0000000,Even,0.0805,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
2069,1153,Newcroft Cr,River St,River St,7,12:00:00.0000000,16:00:00.0000000,Even,0.1405,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
2070,2074,Overland St,Brookline Ave,Dead End,10F,12:00:00.0000000,16:00:00.0000000,Odd,0.0805,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
2071,1461,Owen St,Morton St,Tiverton Rd,7,12:00:00.0000000,16:00:00.0000000,Even,0.0625,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
2072,78,Nightingale St,Bernard St,Talbot Ave,3,12:00:00.0000000,16:00:00.0000000,Even,0.2898,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
2073,2198,Newcroft Cr,River St,River St,7,12:00:00.0000000,16:00:00.0000000,Odd,0.1405,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
2074,1195,Owen St,Morton St,Tiverton Rd,7,12:00:00.0000000,16:00:00.0000000,Odd,0.0625,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
2075,992,P St,East Broadway,Columbia Rd,5,09:00:00.0000000,13:00:00.0000000,Even,0.2195,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
2076,1389,Norfolk St,Highland St,Lambert Ave,10R,08:00:00.0000000,12:00:00.0000000,Even,0.1197,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
2077,2945,Perkins St,Centre St,Brookline Town Line,99,12:00:00.0000000,15:00:00.0000000,Odd,0.9886,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2078,899,Pleasant St,East Cottage St,Hancock St,3,12:00:00.0000000,16:00:00.0000000,Odd,0.6277,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
2079,2128,P St,East Broadway,Columbia Rd,5,09:00:00.0000000,13:00:00.0000000,Odd,0.2195,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
2080,1014,P St,East First St,East Broadway,5,13:00:00.0000000,17:00:00.0000000,Odd,0.1731,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
2081,1537,Pearl St,Bunker Hill St,Medford St,1C,08:00:00.0000000,12:00:00.0000000,Even,0.1326,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
2082,2724,New Chardon St,Cambridge St,North Washington St,1W,00:01:00.0000000,07:00:00.0000000,,0.3138,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2083,334,Pleasant St,East Cottage St,Hancock St,3,12:00:00.0000000,16:00:00.0000000,Even,0.6277,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
2084,2345,P St,East First St,East Broadway,5,13:00:00.0000000,17:00:00.0000000,Even,0.1731,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
2085,626,Pacific St,East Fourth St,Thomas Park,5,13:00:00.0000000,17:00:00.0000000,Odd,0.0623,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
2086,2366,Pacific St,East Fourth St,Thomas Park,5,13:00:00.0000000,17:00:00.0000000,Even,0.0623,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
2087,2107,Pleasant St,Main St,Monument Sq,1C,08:00:00.0000000,12:00:00.0000000,Odd,0.1532,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
2088,1579,Prince St,North Sq,Hanover St,1N,08:00:00.0000000,12:00:00.0000000,Odd,0.0301,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
2089,2474,Palmer St,Washington St,Harrison Ave,10R,12:00:00.0000000,16:00:00.0000000,Odd,0.0712,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
2090,1409,Paris St,George R. Visconti Rd,Bennington St,9,12:00:00.0000000,16:00:00.0000000,Even,0.3604,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
2091,2289,Paris St,George R. Visconti Rd,Bennington St,9,12:00:00.0000000,16:00:00.0000000,Odd,0.3604,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
2092,608,Paris St,Sumner St,Meridian St,9,08:00:00.0000000,12:00:00.0000000,Even,0.3564,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
2093,1956,Paris St,Sumner St,Meridian St,9,08:00:00.0000000,12:00:00.0000000,Odd,0.3564,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
2094,185,Perth St,Fayston St,Quincy St,3,12:00:00.0000000,16:00:00.0000000,Odd,0.0487,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
2095,532,Potosi St,Percival St,Mount Ida Rd,3,08:00:00.0000000,12:00:00.0000000,Odd,0.0731,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
2096,518,Parish St,Winter St,Dead End,3,08:00:00.0000000,12:00:00.0000000,Even,0.0445,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
2097,168,Puritan Ave,Richfield St,Dead End,3,12:00:00.0000000,16:00:00.0000000,Even,0.1631,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
2098,1858,Paulding St,Dale St,Dead End,10R,12:00:00.0000000,16:00:00.0000000,Odd,0.0358,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
2099,2739,Purchase St,Summer St,High St,1F,00:01:00.0000000,07:00:00.0000000,,0.4091,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
2100,2360,Prescott St,East Eagle St,Princeton St,9,12:00:00.0000000,16:00:00.0000000,Even,0.1292,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
2101,944,Prescott St,Main St,Washington St,1C,08:00:00.0000000,12:00:00.0000000,Even,0.0890,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
2102,531,Percival St,Bowdoin St,Dead End,3,08:00:00.0000000,12:00:00.0000000,Odd,0.2294,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
2103,1901,Parish St,Winter St,Dead End,3,08:00:00.0000000,12:00:00.0000000,Odd,0.0445,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
2104,2951,Park Dr,191 Park Dr,Brookline Ave,99,12:00:00.0000000,15:00:00.0000000,Odd,0.4852,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
2105,2949,Park Dr,191 Park Dr,Peterborough St,99,08:00:00.0000000,12:00:00.0000000,Both,0.4852,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
2106,2282,Parmenter St,Hanover St,Salem St,1N,08:00:00.0000000,12:00:00.0000000,Odd,0.0593,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
2107,520,Navillus Ter,Winter St,Dead End,3,08:00:00.0000000,12:00:00.0000000,Even,0.0475,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
2108,948,Park St,Warren St,Common St,1C,08:00:00.0000000,12:00:00.0000000,Even,0.0712,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
2109,2104,Park St,Warren St,Common St,1C,08:00:00.0000000,12:00:00.0000000,Odd,0.0712,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
2110,1331,Park Vale Ave,Glenville Ave,Brighton Av,4,12:00:00.0000000,16:00:00.0000000,Even,0.1744,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
2111,571,Park Vale Ave,Glenville Ave,Brighton Av,4,12:00:00.0000000,16:00:00.0000000,Odd,0.1744,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
2112,1482,Park St,Dorchester Ave,Washington St,7,12:00:00.0000000,16:00:00.0000000,Even,0.6261,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
2113,1121,Park St,Freeport St,Adams St,7,08:00:00.0000000,12:00:00.0000000,Even,0.3871,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
2114,1903,Navillus Ter,Winter St,Dead End,3,08:00:00.0000000,12:00:00.0000000,Odd,0.0475,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
2115,2193,Park St,Freeport St,Adams St,7,08:00:00.0000000,12:00:00.0000000,Odd,0.3871,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
2116,1108,Park St,Washington St,Norwell St,7,12:00:00.0000000,16:00:00.0000000,Odd,0.3155,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
2117,1064,Park St,Dorchester Ave,Washington St,7,12:00:00.0000000,16:00:00.0000000,Odd,0.6261,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
2118,1475,Park St,Washington St,Norwell St,7,12:00:00.0000000,16:00:00.0000000,Even,0.3155,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
2119,2736,Portland St,Merrimac St,Causeway St,1W,00:01:00.0000000,07:00:00.0000000,,0.1402,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2120,2732,Park St,Tremont St,Beacon St,1H,00:01:00.0000000,07:00:00.0000000,,0.1011,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2121,1359,Parker Hill Ave,Huntington Ave,Parker St,10M,12:00:00.0000000,16:00:00.0000000,Even,0.7214,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
2122,130,Parker Hill Ave,Huntington Ave,Parker St,10M,12:00:00.0000000,16:00:00.0000000,Odd,0.7214,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
2123,305,Parker St,Tremont St,Heath St,10M,12:00:00.0000000,16:00:00.0000000,Even,0.4396,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
2124,1804,Parker St,Tremont St,Heath St,10M,12:00:00.0000000,16:00:00.0000000,Odd,0.4396,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
2125,321,Parker St,Ward St,Tremont St,10M,08:00:00.0000000,12:00:00.0000000,Odd,0.2358,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
2126,1341,Parker St,Ward St,Tremont St,10M,08:00:00.0000000,12:00:00.0000000,Even,0.2358,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
2127,798,Parker St,Perkins St,Cambridge St,1C,08:00:00.0000000,12:00:00.0000000,Even,0.1456,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
2128,2221,Lorna Rd,Morton St,Dead End,7,12:00:00.0000000,16:00:00.0000000,Odd,0.3593,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
2129,1674,Lubec St,Gove St,Porter St,9,08:00:00.0000000,12:00:00.0000000,Even,0.1116,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
2130,602,Lubec St,Gove St,Porter St,9,08:00:00.0000000,12:00:00.0000000,Odd,0.1116,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
2131,1522,Lucerne St,Woodrow Ave,Morton St,7,08:00:00.0000000,12:00:00.0000000,Even,0.1602,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
2132,2296,Lucerne St,Woodrow Ave,Morton St,7,08:00:00.0000000,12:00:00.0000000,Odd,0.1602,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
2133,1099,Lucerne St,Stratton St,Woodrow Ave,7,08:00:00.0000000,12:00:00.0000000,Even,0.2506,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
2134,2177,Lucerne St,Stratton St,Woodrow Ave,7,08:00:00.0000000,12:00:00.0000000,Odd,0.2506,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
2135,1201,Lyford St,Woodrow Ave,Stratton St,7,08:00:00.0000000,12:00:00.0000000,Odd,0.1025,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
